"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HIST2H3C",0.119721314037311,2.22854097717811,0.871511442183014,0.383900865050952,0.653191754501989,-5.54704530232127
"ALDOC",0.121429781323505,8.91555277797443,0.871225607360033,0.38405673043723,0.653336255509215,-5.5472761099005
"KCNC1",-0.114137134352192,1.01540021336497,-0.870863343450724,0.38425432831664,0.653551683064867,-5.54756852446192
"CCDC11",-0.149517249766768,4.62089150576003,-0.87051493715773,0.384444426365389,0.653589097792873,-5.5478496389966
"HAS1",0.167471962861753,2.70866844512141,0.870403024023496,0.384505500847143,0.653589097792873,-5.54793991325545
"PHOSPHO1",-0.105765896006465,2.90567350853089,-0.870400574254464,0.384506837828953,0.653589097792873,-5.54794188922195
"SCUBE3",-0.202515904361018,6.27433107060651,-0.870114560433421,0.384662951854139,0.653589097792873,-5.54817254786
"MAP2K6",0.138613020994786,6.24532826962308,0.870094281567299,0.384674022079825,0.653589097792873,-5.54818889908105
"HNF1B",-0.175510271288622,8.71173182476731,-0.870042817505348,0.384702117169942,0.653589097792873,-5.54823039379148
"MGAT4C",0.102154451798377,0.67618152030928,0.869888773480404,0.384786219895404,0.653611413728636,-5.54835458258611
"C16orf73",0.195503823895351,1.38741978780582,0.869019562630649,0.385260990356458,0.654141858875659,-5.54905492116802
"ATP10B",-0.214199429895426,6.65325755513021,-0.869017978908953,0.385261855726522,0.654141858875659,-5.54905619656378
"SPRR1B",0.304571512474133,3.37033247840054,0.868697257195096,0.385437127592446,0.654141858875659,-5.54931443101476
"KREMEN2",0.159392615615267,3.70109576401064,0.868526517066562,0.385530455645879,0.654141858875659,-5.54945186653186
"SCN2A",-0.181516757850338,2.89529160519678,-0.86844149327481,0.385576935561899,0.654141858875659,-5.54952029551912
"AACSL",-0.146776234913195,1.23793272742514,-0.86823251379931,0.38569119286507,0.654141858875659,-5.549688458348
"IL23A",-0.134554678705385,4.74984639625035,-0.868131604139246,0.385746371573841,0.654141858875659,-5.54976964448291
"ZNF568",-0.0954509513612059,6.05072079993636,-0.867986295104506,0.38582583693215,0.654141858875659,-5.54988653528958
"ZG16B",0.240017547560601,4.98090353648738,0.867943760679582,0.385849099690928,0.654141858875659,-5.54992074752615
"FHOD3",0.16793005110411,6.64239971824655,0.867914636338991,0.385865028755235,0.654141858875659,-5.54994417250095
"CECR2",-0.192867068775327,5.91248690804553,-0.867701034613911,0.385981866909037,0.654141858875659,-5.55011595038749
"COX6A2",-0.093108415962336,0.450690181821492,-0.867635155581638,0.386017906498026,0.654141858875659,-5.55016892161068
"FOXD4",-0.110130941653514,3.30510567281335,-0.86762799397652,0.386021824428796,0.654141858875659,-5.55017467978676
"FSTL5",-0.206637151405788,1.29549109159452,-0.866834405808813,0.386456127072845,0.654709277403066,-5.55081245840989
"NBPF9",-0.0855467460030603,7.97081186123607,-0.866706164127026,0.386526337260625,0.654709277403066,-5.55091546709841
"OPLAH",-0.103649795270977,8.84474054224293,-0.866451570810558,0.386665746003993,0.654709277403066,-5.55111992130289
"POMK",0.114960137768279,4.84832584663626,0.866433268488271,0.386675769069923,0.654709277403066,-5.55113461689473
"S100A8",0.184406218780704,7.91800378250533,0.866278459304403,0.386760554981632,0.654709277403066,-5.55125890637171
"ZNF323",-0.115704796341039,8.28014681964577,-0.866237134221443,0.386783189831714,0.654709277403066,-5.5512920807178
"C8G",0.139935202795491,2.06886308030273,0.865707412047734,0.387073404589782,0.654952245923387,-5.55171718363906
"PARVB",0.083013870560031,8.49180597902505,0.8656873616042,0.387084392086128,0.654952245923387,-5.5517332690623
"ENO3",-0.194079427713355,6.09467647536471,-0.865585767112242,0.387140068057211,0.654952245923387,-5.55181476730732
"CSAG3",0.265574953556512,1.97619120500629,0.865452946370063,0.387212864075092,0.654955092402497,-5.55192130060769
"SSTR5",-0.122856547767648,0.744379085785485,-0.86503470963814,0.387442144774026,0.655222576821296,-5.55225665486819
"SLC35E2",-0.0849415039240064,5.77003405239526,-0.864565339673351,0.387699555968961,0.655457358335524,-5.55263281681776
"EYA1",-0.206879930939499,4.1009125520517,-0.864522034971667,0.387723310337887,0.655457358335524,-5.55266751176963
"TM7SF2",-0.0958651315043102,9.27673919137822,-0.864340944275198,0.3878226555017,0.655487237829064,-5.55281257962687
"CYR61",-0.115897150164406,11.4871841720071,-0.864230362679641,0.387883327488426,0.655487237829064,-5.55290114926568
"TMEM146",-0.170925254190325,1.60189424743393,-0.863492163082248,0.388288498630672,0.655971362949747,-5.55349211624696
"NNMT",0.127049581723315,11.2734618250532,0.863438883240933,0.388317752016511,0.655971362949747,-5.55353475004121
"PGM5P2",-0.0958963876495263,1.70460887370409,-0.863319182056446,0.388383479062429,0.655971362949747,-5.55363052371527
"FAM124B",-0.0964499418419899,4.60999947798425,-0.862664243265259,0.388743221480933,0.656362860943778,-5.55415431006436
"FXYD3",-0.187956741948216,10.0369495520847,-0.862637696227729,0.388757807431955,0.656362860943778,-5.55417553266355
"ODF3L1",-0.117835379444755,2.91003573852472,-0.862442137358769,0.388865265203049,0.65642395390764,-5.55433184897379
"C5orf62",-0.0921527165762646,8.92309917926083,-0.862097082489495,0.38905491385681,0.656469206057055,-5.55460757595018
"FAM86FP",-0.0862490451325506,4.92221549174065,-0.861935485801915,0.38914374984942,0.656469206057055,-5.55473666706652
"LOC100133669",-0.146784208873666,2.72389632581224,-0.861907055913501,0.389159380147012,0.656469206057055,-5.55475937571778
"GALNT9",0.123719457146827,1.18094994200201,0.861794173473394,0.389221444887198,0.656469206057055,-5.55484953430291
"CACNG4",-0.250794603584273,6.79055719195171,-0.861675829361816,0.389286519036608,0.656469206057055,-5.55494404245658
"KIAA1045",-0.100753010902925,2.66942281063765,-0.861615418616893,0.389319739791926,0.656469206057055,-5.55499228074793
"GINS1",0.10965015063474,7.88575822422355,0.860758876432453,0.389790951068086,0.657143448533236,-5.55567587134974
"PCDHB6",0.135335466131823,4.50744236415626,0.860607966092564,0.389874007708567,0.657163179172016,-5.55579623990401
"IFITM1",-0.117565428981023,11.6006665356077,-0.860306219212049,0.390040112738916,0.657322861541706,-5.55603685506406
"SALL3",0.16890693883141,1.10571084773318,0.859772136813056,0.390334219139858,0.657565158807354,-5.55646253008088
"LIFR",-0.110745360676712,10.0485646296671,-0.859735924544451,0.390354165262704,0.657565158807354,-5.55649138248983
"FAM150A",-0.199676622616749,3.6920329496265,-0.859654970998882,0.390398757628694,0.657565158807354,-5.55655587848124
"CAPN13",-0.204790047737582,8.39575296063438,-0.85952660355806,0.390469473780393,0.657565158807354,-5.55665813688928
"CDC42EP3",-0.0903352488148563,10.1695059374977,-0.859291237873873,0.390599154317913,0.657635292096204,-5.55684559131121
"NOTCH4",-0.0845916816746111,8.67847437215428,-0.859191838626281,0.390653928670828,0.657635292096204,-5.55692474138463
"POM121L10P",-0.128868183602596,3.07958639204626,-0.858978940363054,0.390771262858746,0.657712597026508,-5.55709423824862
"ZSWIM5",-0.110804829203816,7.55134100046074,-0.858487924570882,0.39104195725758,0.658047949267735,-5.55748499601674
"NOS3",-0.132206898134327,8.27833089558608,-0.858046658269523,0.391285322449437,0.658337197617704,-5.55783597238213
"SAMHD1",-0.0945720132778227,9.89053482444945,-0.857848680686881,0.391394540116356,0.658396255413176,-5.55799338222447
"GTF2A1L",0.126670583260853,1.7574931508231,0.857723880283235,0.391463397898214,0.658396255413176,-5.55809259107471
"GALNTL6",-0.165901475990307,1.73038811564745,-0.856894495384002,0.391921192784885,0.658846029610088,-5.55875153689612
"RAPGEF4",-0.0972452015042829,6.09554251645258,-0.856786044680327,0.3919810783052,0.658846029610088,-5.55883765393981
"ASB5",-0.100042984516392,0.804240433700332,-0.856752089430589,0.391999829238607,0.658846029610088,-5.55886461442428
"ATHL1",-0.167016427209388,10.4711335359754,-0.856648923685398,0.392056803277194,0.658846029610088,-5.55894652154116
"ELMO3",-0.0953299320329705,9.58043004164974,-0.856591532143669,0.392088500357535,0.658846029610088,-5.55899208256168
"KCTD16",-0.115891386203022,3.124214353586,-0.856268199487724,0.392267104607282,0.659025909053824,-5.55924870753016
"INHBB",-0.146934143098916,8.526539012881,-0.856030268883338,0.392398565611383,0.659126534612591,-5.55943748830817
"SIGLEC5",-0.118756251863103,5.56106690434537,-0.855718617439279,0.392570799256442,0.659295598313609,-5.55968468214546
"SULT4A1",-0.224175319152251,2.67428608760311,-0.855226603676486,0.392842803392459,0.659632127483053,-5.56007475205543
"PGA3",-0.156377426057681,1.47313180707827,-0.853427858884496,0.393838193405216,0.661070542311648,-5.56149889881122
"ANKRD24",-0.140287023942917,4.64602233516607,-0.853335825046765,0.393889164274885,0.661070542311648,-5.56157168574213
"A2ML1",0.210892706759706,1.7693579495698,0.853289573171963,0.393914781347049,0.661070542311648,-5.56160826207319
"SNX31",-0.109956843970986,0.896243594550032,-0.853014987988825,0.394066883977652,0.66113209084953,-5.56182536541258
"SOBP",-0.115378387420969,5.95960629785845,-0.852844784901442,0.394161183500819,0.66113209084953,-5.5619599031051
"C8orf51",-0.094026422962962,5.47147510038512,-0.852701326134328,0.394240676206246,0.66113209084953,-5.56207327986113
"UGT2A3",-0.137467758405824,0.531970215391303,-0.852477368812727,0.394364793848193,0.66113209084953,-5.56225023734185
"TMEM176A",-0.116977774790847,10.0167350172261,-0.852405256574637,0.394404763656478,0.66113209084953,-5.56230720619312
"ADH1C",-0.274979719271015,5.5502072873543,-0.852374181990165,0.394421988192457,0.66113209084953,-5.5623317537127
"ANKRD34B",-0.242116329022476,3.50063407676117,-0.852310807144987,0.394457118067392,0.66113209084953,-5.56238181421602
"FAM84B",-0.0876822930249117,10.8594506466912,-0.852187040409058,0.394525729783824,0.66113209084953,-5.56247956825467
"GSTT1",0.357657556986989,7.91383493062116,0.851941738722984,0.394661737394545,0.66114272721434,-5.56267327179424
"MAGEC2",0.270196695220867,1.72345908521161,0.851916653369052,0.394675647581373,0.66114272721434,-5.56269307741964
"SLC7A7",-0.0956140580076992,9.25405921581419,-0.851657067164429,0.394819609301128,0.661263611868228,-5.56289799423687
"IGFBP5",0.124430758086635,12.5506443659104,0.851506904798911,0.394902901118901,0.661282858055469,-5.56301650367919
"FCGR3B",0.161492875884838,5.09640742073142,0.85130871380137,0.395012849694941,0.66134672708424,-5.56317288584439
"HOXD4",0.189369512622359,2.99150055236058,0.850959526263315,0.395206610380038,0.661550869065822,-5.56344832320458
"C9orf167",-0.0871902655870134,9.6218848968119,-0.850645987516979,0.395380638999026,0.661721912626028,-5.56369554499745
"GPR123",-0.136163901721734,1.14434902038223,-0.85015984536083,0.395650562393878,0.661960594692807,-5.56407868307368
"FRMPD1",-0.134522326067554,1.50828093442291,-0.850130246370191,0.395667000410847,0.661960594692807,-5.5641020035618
"C9orf84",0.195651123736094,3.76223462043904,0.84987483094125,0.395808864440502,0.66198924253228,-5.5643032069488
"RDH10",-0.12849133982181,10.6063677110425,-0.849840602245933,0.395827878243786,0.66198924253228,-5.56433016600831
"GOLGA6B",-0.0815822866991882,0.98102054917421,-0.849350591418316,0.396100136533095,0.662324302372877,-5.56471598759397
"APLN",0.1330773604345,7.49255323678949,0.849076191432909,0.396252647330492,0.662459045546167,-5.56493194600615
"SOX6",0.152061286231592,5.69605818658048,0.84894503026744,0.396325558924995,0.662460689237605,-5.56503514795999
"MAGEA2",0.328600545290726,2.19514533011679,0.848660379502272,0.396483822283443,0.662527014764818,-5.5652590659461
"S100A4",-0.127255476825958,11.1889123800873,-0.848614903217751,0.396509110247956,0.662527014764818,-5.5652948325249
"FEV",0.0951726383925523,0.493421339277116,0.848190367971316,0.396745228359449,0.662801297513246,-5.56562863248062
"STON1-GTF2A1L",0.138762773738179,1.16407698052548,0.847755386125127,0.396987244916313,0.662928714504517,-5.56597047359679
"SNHG3",-0.0954190416937302,6.17515370239222,-0.847718912800778,0.397007542116936,0.662928714504517,-5.56599912910708
"RECQL4",0.112505485639333,8.38728460584154,0.847598263015517,0.397074687520422,0.662928714504517,-5.5660939096581
"RBM24",0.151125539415447,3.03275954205283,0.847526710843928,0.397114511801998,0.662928714504517,-5.5661501135526
"LPAR1",0.110340333321381,8.43554205296355,0.847406552019316,0.39718139485732,0.662928714504517,-5.56624448710365
"CDX1",-0.107926123526938,2.63115737436031,-0.846934101068502,0.397444437559633,0.663093250685923,-5.5666154239346
"GATM",-0.141013332455693,8.0506719189944,-0.846864042123121,0.397483452681569,0.663093250685923,-5.56667041196729
"PCDHA8",-0.137208252351257,2.37172049720492,-0.84684157491647,0.39749596493344,0.663093250685923,-5.56668804512198
"QPRT",0.168339951901031,8.8377849106927,0.846603921219342,0.397628331660578,0.663193939622224,-5.56687453661077
"CLVS1",-0.119933584889303,2.36901359118095,-0.846356027938014,0.397766429958224,0.663304149903176,-5.56706900770048
"PLA2R1",0.101682814667099,6.65568166734592,0.846110395576499,0.397903297323417,0.663357757842894,-5.56726164911064
"PLK2",0.0960226145985752,9.64830483425535,0.846039817666548,0.397942628890552,0.663357757842894,-5.56731699074281
"ST8SIA4",-0.104258900918839,9.20104181106135,-0.84517327182641,0.398425727979572,0.664042879965953,-5.56799609254345
"CES4",-0.198080717131253,4.01384678104795,-0.84471465512793,0.398681549995437,0.664212671070033,-5.56835522432344
"JAM2",-0.090419158871611,6.43623096524043,-0.844666500864753,0.398708416787706,0.664212671070033,-5.56839292150355
"LIN28A",0.137034714239237,0.576432708079361,0.844341536840592,0.398889753120886,0.664212671070033,-5.56864726098216
"C21orf49",-0.0893333823136454,2.75634247551093,-0.84415378149797,0.398994546999226,0.664212671070033,-5.56879416692039
"DAZL",-0.0991552567985732,0.912386746361335,-0.844091330608375,0.399029407059349,0.664212671070033,-5.56884302332657
"FLJ37307",-0.0851741619967667,1.75482209305001,-0.843921099825258,0.399124439147429,0.664212671070033,-5.56897617950137
"FAM166A",-0.0969222609330881,0.924602048248353,-0.843849580574744,0.399164369161083,0.664212671070033,-5.56903211456795
"LRRC37A4",-0.10479909656776,7.59093299961333,-0.843701983625491,0.399246781845071,0.664212671070033,-5.5691475349148
"PPFIA4",-0.160250460961076,5.79418053846556,-0.843684983758958,0.399256274602064,0.664212671070033,-5.56916082746394
"FBLN7",-0.128503599586484,6.60131499803787,-0.843466463724901,0.399378308724338,0.664212671070033,-5.56933166904839
"MURC",0.0932828874594748,3.26770619684331,0.843389036307421,0.399421554036394,0.664212671070033,-5.56939219214701
"KAZN",-0.105265407663392,7.45097862584546,-0.843320610724641,0.399459773931735,0.664212671070033,-5.56944567412361
"SPON1",-0.125541485092035,9.42306647649378,-0.843310995223303,0.39946514495732,0.664212671070033,-5.56945318932879
"FLJ45340",-0.0883136156977337,9.84203029367972,-0.842584285756382,0.399871196338333,0.664767819183403,-5.57002091780673
"DLL4",0.08193701107055,8.73892472876973,0.842359771084583,0.399996694993685,0.664856444846027,-5.57019621713017
"LOC729603",-0.0884959542690849,5.09309298515559,-0.842155421670343,0.400110942370133,0.66491695659172,-5.57035573109095
"NCRNA00181",-0.106514316265617,6.36535615373784,-0.841968554837113,0.400215432832173,0.66491695659172,-5.57050156447937
"ENKUR",-0.187861489009476,4.46183818674896,-0.841907304294363,0.400249685922312,0.66491695659172,-5.57054935820564
"C19orf73",-0.0824343655450758,3.82442848902344,-0.841710108492883,0.400359975571326,0.664980229939028,-5.57070320631343
"PKLR",0.0934241964840384,0.635206653447102,0.841322710242666,0.40057669689833,0.665220226908334,-5.57100534183846
"SLC29A4",-0.16945827148128,8.208821991592,-0.841178259621608,0.400657524676194,0.665234505546737,-5.57111796474049
"CXCR7",0.127011973552285,8.50042550166043,0.841005724267185,0.400754080230317,0.665274888053573,-5.57125245902359
"RAB19",-0.0974312533031465,4.18157573300373,-0.840602288995124,0.400979908478453,0.665410042858243,-5.57156683642756
"GPR26",0.104467994802677,0.537826176119142,0.840485493138667,0.401045300815858,0.665410042858243,-5.57165782166474
"DSG1",0.123475407093501,0.959497274494476,0.840466766474425,0.401055786206113,0.665410042858243,-5.57167240876663
"PHGDH",0.157381219613943,8.50371167360568,0.8403440694064,0.401124490548205,0.665410042858243,-5.57176797541371
"GLRX",0.0878493842411642,9.40118708412591,0.840050895006977,0.401288682540695,0.665562536682838,-5.57199626761304
"STX11",-0.095741532404742,7.43354639649982,-0.839831339953461,0.401411670601623,0.665646648584974,-5.57216718110207
"PCSK4",-0.12462126149728,5.66953577428533,-0.839478451698386,0.401609395414724,0.665809070893569,-5.5724417950207
"LINC02418",0.258417741581322,1.73009620189717,0.839398498424342,0.40165420172472,0.665809070893569,-5.57250399782782
"SNAP25",-0.157003175969231,4.46065611712556,-0.839183429052294,0.401774742865813,0.665889037573175,-5.57267129022731
"MAP3K13",-0.0992199835982902,6.98211015770174,-0.83902679932898,0.401862543709166,0.665914722483163,-5.57279309826324
"NEFH",0.210384641385252,4.96140223035798,0.83876371732775,0.402010043754966,0.66603930616716,-5.57299764125416
"CBLC",-0.135873135769507,8.05053378714585,-0.838510686632788,0.402151939144943,0.666154561065633,-5.5731943091487
"TRIM72",-0.169793701065853,1.13209007843227,-0.837789147474661,0.402556731696786,0.66663971734322,-5.57375479999291
"PROC",-0.195185519952133,4.78322524441371,-0.83763106114135,0.402645452830987,0.66663971734322,-5.57387753704562
"GNAI1",0.100791809116782,8.73519427922852,0.837557881259751,0.402686526788802,0.66663971734322,-5.57393434554248
"C3orf14",-0.0939512397479215,7.57402734368937,-0.837367719665839,0.402793271306974,0.66663971734322,-5.57408194213692
"KRTAP5-1",-0.126905581003304,3.4237959747114,-0.837343737175026,0.402806734746474,0.66663971734322,-5.57410055411168
"CGB",0.167398554432402,1.50913236267967,0.837047757417594,0.40297291597076,0.66679492563613,-5.5743302099289
"C9orf116",-0.102340442667528,6.20121871441433,-0.836864115893393,0.403076044320076,0.666808685337256,-5.57447265987546
"CYYR1",-0.0797421059099181,7.75829652718263,-0.836678738734046,0.40318016344288,0.666808685337256,-5.57461642454345
"FOS",-0.128466093929124,12.0994368284531,-0.8365461267475,0.403254656340515,0.666808685337256,-5.57471924900597
"GPR161",-0.107255484657637,6.53846053842065,-0.836309749488534,0.40338745841101,0.666808685337256,-5.57490249051879
"WDR87",-0.20085055112808,1.83822518209762,-0.836296090398553,0.403395133198485,0.666808685337256,-5.57491307757507
"RHEBL1",-0.102871663703539,4.81023574464079,-0.836157433461589,0.403473046905958,0.666808685337256,-5.57502053975074
"MGMT",-0.0890989761514108,8.25527299734696,-0.836130761966703,0.403488035112327,0.666808685337256,-5.57504120870871
"CELSR2",-0.0982322550114815,8.57821782754311,-0.835548150563985,0.403815520523445,0.667135549294179,-5.57549253686455
"TNFRSF11B",-0.134041544135594,6.35494686581594,-0.835521163994729,0.403830693519549,0.667135549294179,-5.57551343479153
"DACH1",-0.132589338252743,5.37136400786095,-0.834117629987743,0.404620291796465,0.668263268542601,-5.57659937938089
"WNT9A",-0.113016579420971,4.42196150722317,-0.834049858945312,0.404658441765699,0.668263268542601,-5.5766517692342
"GPR64",-0.160171237277894,5.19724101983586,-0.833627309920395,0.404896353562688,0.668349841176442,-5.57697832160301
"MYCNOS",-0.087333517974982,0.518679528447634,-0.833527155906647,0.40495275652585,0.668349841176442,-5.57705569797517
"PROS1",0.0955301809206277,9.60802945358326,0.833494826408241,0.404970964285969,0.668349841176442,-5.57708067292142
"CATSPERG",-0.114502083087877,4.26488043795541,-0.833441255562366,0.405001136113542,0.668349841176442,-5.57712205495118
"HIST1H2BD",0.107288779575226,8.35477881845773,0.833210435060891,0.40513115276941,0.668384127468196,-5.57730032721916
"NBPF16",0.134399645189011,5.58382060670748,0.833146703754158,0.405167055771438,0.668384127468196,-5.57734954088366
"DOC2A",-0.197492734949869,4.05914228366072,-0.833009737800589,0.405244221932797,0.668391705587583,-5.57745529404416
"WNT5B",0.139316203653622,7.10752786572724,0.832700360678634,0.405418556396111,0.668559517351509,-5.5776941042703
"C6orf225",-0.0988358848002979,6.7054071485506,-0.832526020632627,0.405516817068994,0.668601841246945,-5.57782863953171
"ME1",0.111077904121549,9.05407103108868,0.8323843916123,0.405596651822006,0.668613775421635,-5.57793791157348
"TPRXL",0.151268741609658,1.66536005231956,0.832089966810622,0.405762646050478,0.668651061581906,-5.57816501191226
"SLC5A5",-0.239870307945297,3.48329275905265,-0.832086729274523,0.405764471572342,0.668651061581906,-5.57816750869397
"GOLGA8C",-0.113027554996092,1.09027800979679,-0.831672350289064,0.405998164535908,0.668810742550499,-5.57848699703
"MYL9",-0.0864038818701425,11.4543006845364,-0.831657380838101,0.406006608208452,0.668810742550499,-5.57849853558453
"ACE2",0.18389552621403,6.2841366859738,0.831162754792287,0.406285666264192,0.669046338296141,-5.57887968024771
"CYP1B1",-0.114680709823662,10.1504515646278,-0.831146364470535,0.406294915319253,0.669046338296141,-5.57889230629044
"MATN4",-0.103733573780184,1.43168847911847,-0.830614921967481,0.406594876524212,0.669420595779047,-5.57930156067723
"NPY",-0.149743796759163,0.718918180974229,-0.830440392371358,0.406693414881233,0.669463154791092,-5.57943590587791
"MAGI2",-0.0814057503528129,6.94952188219932,-0.830081893830588,0.406895865822354,0.669676719839864,-5.57971177398709
"IFIH1",0.0831591629061504,9.3897270774658,0.829941423285706,0.406975208650617,0.669687631172446,-5.57981983505258
"KIAA0802",0.138963887083352,6.90417954618032,0.829706369626254,0.407107996135392,0.669786467382451,-5.580000616157
"TCF7",-0.0909134885079881,8.02694546292986,-0.829576645816994,0.407181291344142,0.669787407265502,-5.58010036561241
"AADAC",-0.225707195605822,4.2381287630821,-0.829324489526108,0.407323784673368,0.669853911258828,-5.58029421346091
"GPR133",-0.171377942368447,8.52933050567468,-0.829247702005948,0.407367183166199,0.669853911258828,-5.58035323301903
"PCDHB7",0.106605196053081,5.55290234800804,0.829065841268467,0.407469977589728,0.669903336951337,-5.58049299103629
"C1orf53",-0.0982377589643671,6.03879475681102,-0.828877582222545,0.407576404912031,0.669958716623203,-5.58063763389145
"FGF8",0.101122961916287,0.932369013149499,0.828604005546808,0.407731093945481,0.669987943125952,-5.58084776946037
"SFRP4",-0.162340742440316,9.71057102274553,-0.828563294751048,0.407754116135763,0.669987943125952,-5.58087903370806
"PHEX",0.137864267408172,3.20678687227305,0.828460196486037,0.407812422276231,0.669987943125952,-5.58095820216338
"ST6GALNAC1",-0.190761188042103,9.56187720142625,-0.827564242027342,0.408319329718578,0.670618153840966,-5.58164578592316
"MAGEB2",0.213155984091492,1.16129400688663,0.827524804441847,0.40834165111185,0.670618153840966,-5.58167603452816
"MMP2",-0.110745388183793,12.4742077386227,-0.826969771194279,0.408655873303572,0.670867350903872,-5.58210159225596
"EGFL8",-0.121578086202341,5.40337553610071,-0.826929385482083,0.40867874258977,0.670867350903872,-5.58213254587076
"SYNM",-0.0841022138991545,7.99702272749182,-0.826692929862629,0.408812656053375,0.670867350903872,-5.58231374695118
"PKIG",-0.0835712977541109,9.32634869456606,-0.826509073527331,0.408916798722564,0.670867350903872,-5.58245460435215
"CLDN8",-0.238400149384086,4.07195428533032,-0.826296230788312,0.409037380085031,0.670867350903872,-5.58261763002321
"C6",-0.220692652559756,4.13875866863069,-0.826248402174428,0.409064479252379,0.670867350903872,-5.58265425831427
"MAGEA6",0.360662239762723,2.9462620244718,0.826232452521961,0.409073516388566,0.670867350903872,-5.58266647246779
"FAM71E2",-0.119339195741899,0.822961830254829,-0.826227861760225,0.409076117554413,0.670867350903872,-5.58266998800356
"CEACAM6",-0.198521188625245,14.3262167594965,-0.825939477926545,0.409239538151706,0.671015870816666,-5.5828907889359
"AP1S2",-0.0802876351374884,8.18239034456703,-0.82553351275569,0.4094696554495,0.671273678656086,-5.58320148571709
"INSM2",-0.0992754582328233,1.10071186532186,-0.825392866517932,0.409549397365857,0.671284917198709,-5.58330909079286
"NLGN2",-0.0814863169757499,8.84223500807593,-0.825008833246319,0.409767179121058,0.67149891504907,-5.58360281237317
"CHI3L2",-0.176159290657821,7.4404202292618,-0.824905524255827,0.409825776491946,0.67149891504907,-5.58368180330598
"LCN15",0.154900413876882,0.546142706639251,0.82456843090377,0.410017012263927,0.67169275755083,-5.58393947915633
"FUT1",-0.0861802640008641,7.38917112595074,-0.823587755390175,0.410573659850058,0.672485044854888,-5.58468851533406
"SLC24A2",0.118302705942027,1.28668774300885,0.823087702976589,0.410857671107957,0.672814286011376,-5.58507011131803
"DISP2",0.127517360635974,5.2236315532076,0.822916522512624,0.41095492215569,0.672814286011376,-5.58520068808874
"NAGS",-0.0969732591657019,6.96921334482383,-0.822848044244186,0.410993829869707,0.672814286011376,-5.58525291585397
"TRDN",0.14370453946507,0.784517807679522,0.822051116600885,0.411446786405225,0.673434377852392,-5.58586040680256
"ACSL5",-0.119340622927104,11.4745521409075,-0.821924363354289,0.411518857606218,0.673434377852392,-5.58595697559232
"ACRV1",0.0936497799904969,1.06368053574298,0.821518625331182,0.411749608540535,0.673641451159367,-5.58626599313029
"ANKRD13B",0.103806671141085,6.7036945893427,0.821357775183876,0.411841108388279,0.673641451159367,-5.58638845744931
"FAM26F",-0.136407541788468,6.83363197499495,-0.821217307278028,0.411921023662485,0.673641451159367,-5.58649538405746
"EYS",0.141734845378863,4.55678753938849,0.821124721304566,0.411973702898849,0.673641451159367,-5.58656585213736
"NCRNA00162",0.138282494090246,0.96363714885336,0.821058986507347,0.412011106881728,0.673641451159367,-5.5866158787185
"LOC401093",-0.090072684499999,5.73000123176041,-0.820666686975725,0.412234372587831,0.673766587112962,-5.58691434996083
"ATF3",-0.11836095444188,9.56186078826513,-0.820582722187063,0.412282168017229,0.673766587112962,-5.58697821398292
"KIAA1614",-0.0958380467099894,5.07161988806571,-0.820538907213392,0.412307110202894,0.673766587112962,-5.58701153727566
"RNF17",-0.0857985843379892,0.550409032429424,-0.820304904697832,0.412440334061903,0.673864728882407,-5.58718947685924
"GABRG2",0.170229622792303,0.880201309466262,0.819841660325215,0.412704146888451,0.674176160490002,-5.58754158669251
"BMP6",-0.168608414526578,6.89637586207836,-0.81959930466759,0.412842205857426,0.67428209185084,-5.58772572105239
"SAMD4A",-0.0993690702077368,8.78133915240502,-0.819137550646112,0.413105322026416,0.674545718941235,-5.58807639729624
"SCGB2A1",-0.226903406748508,3.38653405284217,-0.819058989128924,0.413150097779316,0.674545718941235,-5.58813604074184
"CCKAR",-0.100431652140521,0.417754908684448,-0.818874650167649,0.413255172189136,0.674597684484569,-5.5882759674125
"RAB31",0.0807667769224609,11.2837748835711,0.818612482445522,0.413404636839778,0.674722081391876,-5.58847491767931
"ABCG2",0.110020636787687,6.05457600945955,0.818017417724087,0.413744008787295,0.675017344197245,-5.58892625657261
"DTNA",0.142795793750827,7.14846232159338,0.817817833627159,0.413857870821309,0.675017344197245,-5.58907756188877
"CDH16",-0.175964491839925,1.44189510089689,-0.817774809324988,0.413882418473139,0.675017344197245,-5.58911017392098
"FASN",0.10455216455112,12.4438572637945,0.817756808243261,0.413892689303768,0.675017344197245,-5.58912381807069
"EFEMP2",-0.082643963400377,9.54269740083103,-0.81765285543893,0.413952004345933,0.675017344197245,-5.58920260456761
"KRT80",0.121427045515305,9.94535360724206,0.817479547687968,0.414050904252206,0.675059095089895,-5.58933393341954
"EBI3",-0.111915809962443,5.33691579737085,-0.816867130647924,0.414400498847444,0.675509485731852,-5.58979778740907
"HES5",-0.103365511118488,1.36044407750253,-0.816544223680835,0.414584898838618,0.675690482800155,-5.59004222250154
"C7orf10",-0.138727272973837,5.17628760206246,-0.81620750766785,0.414777236480624,0.675884350316091,-5.59029700817513
"PRKCA",0.107524623880807,9.24633673833316,0.815617389799851,0.415114448967964,0.676212187862194,-5.59074328477762
"FAM153B",-0.135305127091482,1.46099410613777,-0.815494046118653,0.415184952074966,0.676212187862194,-5.59083652276465
